# id,coord_ra,coord_dec,parent,deblend_nChild,deblend_psfCenter_x,deblend_psfCenter_y,deblend_psfFlux,base_GaussianCentroid_x,base_GaussianCentroid_y,base_NaiveCentroid_x,base_NaiveCentroid_y,base_SdssCentroid_x,base_SdssCentroid_y,base_SdssCentroid_xSigma,base_SdssCentroid_ySigma,base_SdssShape_xx,base_SdssShape_yy,base_SdssShape_xy,base_SdssShape_xxSigma,base_SdssShape_yySigma,base_SdssShape_xySigma,base_SdssShape_x,base_SdssShape_y,base_SdssShape_flux,base_SdssShape_fluxSigma,base_SdssShape_psf_xx,base_SdssShape_psf_yy,base_SdssShape_psf_xy,base_SdssShape_flux_xx_Cov,base_SdssShape_flux_yy_Cov,base_SdssShape_flux_xy_Cov,ext_shapeHSM_HsmPsfMoments_x,ext_shapeHSM_HsmPsfMoments_y,ext_shapeHSM_HsmPsfMoments_xx,ext_shapeHSM_HsmPsfMoments_yy,ext_shapeHSM_HsmPsfMoments_xy,ext_shapeHSM_HsmShapeRegauss_e1,ext_shapeHSM_HsmShapeRegauss_e2,ext_shapeHSM_HsmShapeRegauss_sigma,ext_shapeHSM_HsmShapeRegauss_resolution,ext_shapeHSM_HsmSourceMoments_x,ext_shapeHSM_HsmSourceMoments_y,ext_shapeHSM_HsmSourceMoments_xx,ext_shapeHSM_HsmSourceMoments_yy,ext_shapeHSM_HsmSourceMoments_xy,base_CircularApertureFlux_3_0_flux,base_CircularApertureFlux_3_0_fluxSigma,base_CircularApertureFlux_4_5_flux,base_CircularApertureFlux_4_5_fluxSigma,base_CircularApertureFlux_6_0_flux,base_CircularApertureFlux_6_0_fluxSigma,base_CircularApertureFlux_9_0_flux,base_CircularApertureFlux_9_0_fluxSigma,base_CircularApertureFlux_12_0_flux,base_CircularApertureFlux_12_0_fluxSigma,base_CircularApertureFlux_17_0_flux,base_CircularApertureFlux_17_0_fluxSigma,base_CircularApertureFlux_25_0_flux,base_CircularApertureFlux_25_0_fluxSigma,base_CircularApertureFlux_35_0_flux,base_CircularApertureFlux_35_0_fluxSigma,base_CircularApertureFlux_50_0_flux,base_CircularApertureFlux_50_0_fluxSigma,base_CircularApertureFlux_70_0_flux,base_CircularApertureFlux_70_0_fluxSigma,base_GaussianFlux_flux,base_GaussianFlux_fluxSigma,base_PsfFlux_flux,base_PsfFlux_fluxSigma,base_Variance_value,base_PsfFlux_apCorr,base_PsfFlux_apCorrSigma,base_GaussianFlux_apCorr,base_GaussianFlux_apCorrSigma,base_ClassificationExtendedness_value,footprint
4025.0000,  0.0028,  0.0027,1242.0000,  0.0000,733.0000,2760.0000,5590.9094,732.9528,2760.1261,732.0618,2760.0008,732.9575,2760.1302,  0.0626,  0.0698, 10.2385, 11.5145,  1.1731,  0.3455,  0.2606,  0.3886,732.9563,2760.1289,4880.9220, 82.3542, 10.8262, 11.9588,  1.2246,-14.2267, -1.6300,-15.9998, -0.0004, -0.0010, 10.8324, 11.9667,  1.2247,     nan,     nan,     nan,     nan,732.9552,2760.1279, 10.2471, 11.5247,  1.1742,1711.4351, 25.9082,2941.3293, 39.0479,3890.4216, 52.3559,4838.0762, 78.9418,5163.3460,105.9481,5454.9400,150.4161,5638.4893,221.5288,6144.0456,310.0403,7804.3908,442.8882,10917.5922,620.2217,5158.5809, 61.5459,5288.6281, 62.9652, 25.0000,  0.9571,  0.0000,  1.0564,  0.0000,  0.0000,4025.0000
4026.0000,  0.0028,  0.0028,1242.0000,  0.0000,709.0000,2846.0000,3210.3685,709.2321,2845.7789,709.0026,2845.0759,709.2309,2845.7668,  0.1111,  0.1211, 11.5181, 12.4717,  0.7421,  0.6466,  0.4767,  0.7002,709.2292,2845.7665,3088.5047, 86.6960, 10.8186, 12.0038,  1.2360,-28.0304, -1.8060,-30.3510, -0.0004, -0.0011, 10.8248, 12.0118,  1.2362,  0.5398, -2.1949,  0.9289,  0.0401,709.2276,2845.7662, 11.5323, 12.4843,  0.7405,1000.5081, 26.0219,1772.1062, 39.0165,2383.4705, 52.3192,2972.7822, 78.9064,3308.7779,106.4190,3593.8828,150.8310,3997.3491,221.6416,4832.4036,310.2015,6961.9863,443.1704,9965.7134,620.3426,3264.0858, 64.7884,3182.3139, 62.9902, 25.0000,  0.9571,  0.0000,  1.0562,  0.0000,  0.0000,4026.0000
4027.0000,  0.0028,  0.0028,1242.0000,  0.0000,679.0000,2848.0000,2732.2455,678.5424,2847.5600,678.0366,2847.0310,678.5340,2847.5545,  0.1237,  0.1518,  9.9148, 13.0557,  1.2034,  0.6702,  0.5468,  0.8825,678.5326,2847.5629,2494.7269, 84.3121, 10.8184, 12.0210,  1.2304,-28.2514, -3.4289,-37.2013, -0.0004, -0.0011, 10.8245, 12.0291,  1.2305, -3.0045, -0.0038,  7.6646,  0.0060,678.5310,2847.5715,  9.9153, 13.0552,  1.1977,857.6057, 26.0469,1466.2181, 38.9696,1974.4183, 52.2637,2448.3696, 78.8527,2585.9392,106.3015,2678.1115,150.7481,2770.6914,222.0360,3205.5629,310.3224,4633.7324,443.2550,7710.0215,620.3628,2634.8306, 62.9658,2635.3476, 62.9940, 25.0000,  0.9570,  0.0000,  1.0561,  0.0000,  0.0000,4027.0000
4028.0000,  0.0030,  0.0028,1243.0000,  0.0000,     nan,     nan,     nan,494.4924,2855.7016,494.0210,2855.0335,494.4889,2855.7159,  0.0209,  0.0254, 13.1319, 17.1851,  1.7704,  0.1304,  0.1062,  0.1707,494.4918,2855.7009,19495.1606, 96.8147, 10.8213, 12.1367,  1.1880, -6.3137, -0.8512, -8.2625, -0.0004, -0.0011, 10.8276, 12.1445,  1.1879, -0.4351,  0.1877,  0.0306,  0.2132,494.4948,2855.6858, 13.1385, 17.2014,  1.7717,5385.9912, 26.0411,9606.9902, 38.9846,13466.3145, 52.2817,18043.6562, 78.8701,20008.1707,106.7708,21152.1749,150.8310,21672.1357,221.8107,22080.6626,310.3627,23279.0585,443.0858,25475.7287,620.5038,20580.4282, 72.2693,17858.8389, 63.0956,     nan,  0.9565,  0.0000,  1.0553,  0.0000,  1.0000,4028.0000
4029.0000,  0.0030,  0.0028,1243.0000,  0.0000,529.0000,2862.0000,2098.2812,529.4366,2862.2987,528.9512,2862.0057,529.4134,2862.2960,  0.1782,  0.1773, 12.7611, 10.6763,  1.1541,  1.1212,  0.7287,  0.9381,529.4419,2862.2978,1944.5505, 85.4281, 10.8192, 12.1164,  1.1988,-47.8929, -4.3314,-40.0686, -0.0004, -0.0011, 10.8256, 12.1243,  1.1987,-25.3140,  1.2576,  3.0474,  0.0193,529.4711,2862.2998, 12.8181, 10.6827,  1.1658,654.1608, 26.0422,1127.3390, 38.9863,1510.9764, 52.2836,1881.7024, 78.8720,2071.6817,106.6536,2245.0102,150.9139,2494.7163,221.8107,3154.7996,310.4835,4571.6030,443.1140,6809.6210,620.4232,2054.9027, 63.8347,2030.8892, 63.0774, 25.0000,  0.9566,  0.0000,  1.0555,  0.0000,  0.0000,4029.0000
4030.0000,  0.0013,  0.0028,1244.0000,  0.0000,2230.0000,2868.0000,5263.2999,2230.4066,2868.1040,2230.0346,2868.0166,2230.4027,2868.1022,  0.0689,  0.0740, 11.5096, 12.1504,  0.9802,  0.4016,  0.2928,  0.4240,2230.4061,2868.1014,4932.2821, 86.0507, 11.0793, 11.9046,  1.0610,-17.2792, -1.4715,-18.2411, -0.0004, -0.0010, 11.0855, 11.9121,  1.0611,  0.3463, -0.2841,  0.9834,  0.0238,2230.4095,2868.1005, 11.5168, 12.1574,  0.9800,1627.7764, 25.9878,2837.0083, 39.0095,3809.6116, 52.3114,4801.0347, 78.8988,5165.8752,106.4190,5407.2371,150.7481,5607.2024,221.4723,5981.5694,310.1209,6953.0354,443.1422,10114.9070,620.4434,5207.7373, 64.2452,5139.0001, 63.2987, 25.0000,  0.9586,  0.0000,  1.0555,  0.0000,  0.0000,4030.0000
4031.0000,  0.0013,  0.0028,1244.0000,  0.0000,2239.0000,2852.0000,2291.8639,2238.5752,2851.5488,2238.0355,2851.0477,2238.5739,2851.5476,  0.1515,  0.1643, 11.3004, 12.4736,  1.2766,  0.8789,  0.6567,  0.9702,2238.5711,2851.5381,2214.4622, 86.1190, 11.0812, 11.9044,  1.0570,-37.8465, -4.2753,-41.7753, -0.0004, -0.0010, 11.0874, 11.9120,  1.0571, -8.2743, 10.0476,  1.7771,  0.0290,2238.5685,2851.5289, 11.3158, 12.4820,  1.2820,749.4002, 26.0468,1271.1276, 38.9711,1697.3799, 52.2656,2167.4531, 78.8545,2338.3156,106.4190,2396.6276,150.6652,2744.3309,222.0360,2950.1824,310.2418,4354.8311,443.2832,6985.7181,620.3829,2338.5070, 64.3065,2306.7492, 63.2918, 25.0000,  0.9586,  0.0000,  1.0555,  0.0000,  0.0000,4031.0000
4032.0000,  0.0004,  0.0028,1248.0000,  0.0000,     nan,     nan,     nan,3208.4825,2878.0946,3208.0122,2877.9880,3208.6883,2878.8150,  0.0564,  0.1144, 14.3613, 59.4223,  1.8324,  0.2564,  0.3696,  1.0610,3208.7140,2878.8553,15159.9233,135.3466, 11.5650, 12.6259,  0.3947,-17.3536, -2.2142,-71.8038, -0.0009, -0.0010, 11.5710, 12.6319,  0.3949, -1.0050,  0.0754,  0.0170,  0.6499,3208.7397,2878.8943, 14.3737, 59.4406,  1.8785,2594.5657, 26.0199,4755.8862, 39.0116,6850.2422, 52.3135,10084.0889, 78.9008,12669.1859,106.4190,15621.1038,150.6652,16826.8176,221.5852,17229.2480,310.1209,18810.5229,443.1986,22158.1152,620.4837,15894.2440,100.3403,9490.1930, 64.4742, 25.0000,  0.9574,  0.0000,  1.0482,  0.0000,  1.0000,4032.0000
4033.0000,  0.0004,  0.0028,1248.0000,  0.0000,     nan,     nan,     nan,3212.0574,2865.1210,3212.0020,2865.0010,3212.1340,2865.0776,  0.0664,  0.0763, 10.8375, 14.2744,  0.2360,  0.3085,  0.2504,  0.4064,3212.0827,2865.1198,6209.8509, 88.3940, 11.5650, 12.6283,  0.3927,-13.6361, -0.2969,-17.9607, -0.0009, -0.0010, 11.5710, 12.6344,  0.3928,  0.9165,  0.1898,  0.5232,  0.0345,3212.0302,2865.1643, 10.8765, 14.3860,  0.1938,1982.0067, 25.9341,3431.3625, 39.0458,4628.8408, 52.3534,5990.2485, 78.9394,6796.2214,105.9481,7414.8303,150.4161,7879.4534,221.5852,8405.6171,310.1209,9848.2298,442.8882,13489.6324,620.2419,6527.5833, 65.7023,6435.8757, 64.4822,     nan,  0.9573,  0.0000,  1.0482,  0.0000,  0.0000,4033.0000
4034.0000,  0.0032,  0.0028,1250.0000,  0.0000,     nan,     nan,     nan,264.3979,2882.3537,263.9996,2882.0103,264.3389,2882.3198,  0.0191,  0.0198, 21.2847, 17.3694,  5.9954,  0.1718,  0.1150,  0.1402,264.5098,2882.3904,26541.8805,107.1390, 10.8332, 12.3220,  1.1186, -9.2052, -2.5929, -7.5119, -0.0005, -0.0012, 10.8394, 12.3293,  1.1184,  0.5770,  0.9207,  0.0132,  0.3696,264.6968,2882.4665, 22.0007, 17.4894,  6.3203,6503.3042, 26.0426,11535.4092, 38.9905,16168.5977, 52.2886,22538.0312, 78.8768,26383.4306,106.4190,30920.0356,150.8310,35550.9227,221.6980,36585.6500,310.3627,37161.7655,443.1704,38523.2611,620.4031,28201.8624, 80.4999,21833.2846, 63.2627,     nan,  0.9559,  0.0000,  1.0539,  0.0000,  1.0000,4034.0000
4035.0000,  0.0032,  0.0029,1250.0000,  0.0000,     nan,     nan,     nan,257.6715,2988.3982,257.0392,2988.0240,257.6662,2988.4021,  0.0262,  0.0302, 11.4239, 13.3681, -0.3278,  0.1516,  0.1160,  0.1774,257.6695,2988.3972,13276.4684, 88.1017, 10.8192, 12.3782,  1.1414, -6.6788,  0.1916, -7.8155, -0.0004, -0.0013, 10.8254, 12.3852,  1.1413, -0.3986, -3.5455,  0.1645,  0.0536,257.6727,2988.3922, 11.4323, 13.3760, -0.3295,4281.8960, 26.0447,7420.1880, 38.9825,10045.1953, 52.2791,12815.8262, 78.8677,13934.8653,106.5364,14592.8159,150.8310,14978.3506,221.8671,15508.7095,310.4432,16322.6145,443.1704,17818.8363,620.4232,13994.9837, 65.6688,13486.7019, 63.2959,     nan,  0.9558,  0.0000,  1.0538,  0.0000,  0.0000,4035.0000
4036.0000,  0.0032,  0.0028,1250.0000,  0.0000,     nan,     nan,     nan,247.7705,2907.7643,247.0552,2907.0295,247.7709,2907.7627,  0.0544,  0.0889, 12.6187, 27.5177, -2.7519,  0.2277,  0.2403,  0.4965,247.7681,2907.7671,11928.4590,107.6100, 10.8315, 12.3484,  1.1182,-12.2500,  2.6714,-26.7136, -0.0005, -0.0013, 10.8374, 12.3551,  1.1182, -0.8099, -0.4591,  0.0308,  0.3949,247.7654,2907.7715, 12.6258, 27.5268, -2.7530,2644.4893, 26.0223,4928.3120, 39.0162,7222.7725, 52.3188,10345.6631, 78.9060,11753.9656,106.4190,12483.5937,150.9139,13117.2577,221.5852,13687.9459,310.2015,14962.9637,443.1986,17207.7113,620.3628,12573.1208, 80.2040,9493.6707, 63.2881, 25.0000,  0.9558,  0.0000,  1.0538,  0.0000,  1.0000,4036.0000
4037.0000,  0.0032,  0.0029,1250.0000,  0.0000,251.0000,2960.0000,9051.3899,250.4847,2959.9071,250.0190,2959.0531,250.4788,2959.9133,  0.0403,  0.0430, 13.0743, 12.9598,  1.8437,  0.2542,  0.1808,  0.2520,250.4836,2959.9121,9254.4050, 89.9794, 10.8238, 12.3707,  1.1319,-11.4382, -1.6130,-11.3380, -0.0004, -0.0013, 10.8299, 12.3776,  1.1318,  0.8047,  0.6627,  0.1382,  0.0932,250.4885,2959.9109, 13.0833, 12.9706,  1.8443,2859.8340, 25.9787,5023.2681, 39.0064,6856.1006, 52.3080,8834.8135, 78.8955,9637.8191,106.4190,10234.2719,150.7481,10576.3560,221.2465,11320.1733,310.0000,12950.7241,443.1704,14962.8782,620.4434,9755.6986, 67.0715,9207.1438, 63.2983,     nan,  0.9558,  0.0000,  1.0538,  0.0000,  0.0000,4037.0000
4038.0000,  0.0032,  0.0029,1250.0000,  0.0000,299.0000,2960.0000,4467.6312,299.3005,2960.0204,299.0253,2959.9978,299.2994,2960.0213,  0.0777,  0.0907, 10.6224, 12.7314,  1.9085,  0.4451,  0.3492,  0.5335,299.2991,2960.0184,4051.8147, 84.8985, 10.8199, 12.3295,  1.1495,-18.8961, -3.3950,-22.6479, -0.0004, -0.0012, 10.8260, 12.3367,  1.1495, 11.1094,-28.8675,  3.0252,  0.0093,299.2989,2960.0161, 10.6303, 12.7406,  1.9095,1354.3319, 25.9296,2352.6243, 39.0254,3149.6548, 52.3300,3975.3840, 78.9168,4247.3841,106.5364,4495.3547,150.5822,4659.6886,221.4159,5093.7917,309.8387,6210.6917,443.0293,9580.6087,620.3023,4272.4697, 63.3016,4275.8782, 63.2649, 25.0000,  0.9560,  0.0000,  1.0541,  0.0000,  0.0000,4038.0000
4039.0000,  0.0032,  0.0029,1250.0000,  0.0000,264.0000,2952.0000,3533.9553,263.9958,2951.4943,263.0721,2951.0323,263.9943,2951.4727,  0.0928,  0.1008, 10.6311, 11.1562,  0.8113,  0.5226,  0.3796,  0.5484,263.9933,2951.4741,3361.0894, 82.6055, 10.8238, 12.3552,  1.1349,-21.5832, -1.6471,-22.6493, -0.0004, -0.0013, 10.8300, 12.3621,  1.1348,     nan,     nan,     nan,     nan,263.9923,2951.4756, 10.6383, 11.1610,  0.8121,1180.8984, 25.9185,2016.1582, 39.0093,2687.8088, 52.3115,3323.4924, 78.8988,3576.6227,106.3015,3750.7112,150.4992,4031.3721,221.2465,4952.4729,309.9597,6196.1114,443.1704,8554.0026,620.2822,3543.0820, 61.5737,3649.2311, 63.2883,     nan,  0.9559,  0.0000,  1.0539,  0.0000,  0.0000,4039.0000
4040.0000,  0.0032,  0.0029,1250.0000,  0.0000,325.0000,2981.0000,3860.4349,324.5705,2980.9410,324.0780,2980.0458,324.5756,2980.9396,  0.0911,  0.1053, 10.6145, 12.2310,  1.2106,  0.5169,  0.3946,  0.5956,324.5748,2980.9392,3465.1877, 84.3718, 10.8152, 12.3186,  1.1633,-21.8055, -2.4869,-25.1265, -0.0004, -0.0012, 10.8215, 12.3261,  1.1632,     nan,     nan,     nan,     nan,324.5739,2980.9386, 10.6204, 12.2394,  1.2094,1176.1498, 25.9619,2026.6281, 39.0103,2737.7896, 52.3125,3375.1453, 78.8999,3602.2598,106.5364,3813.2137,150.6652,4144.3997,221.3594,4671.9610,310.0000,5705.4199,443.1704,8306.8479,620.3426,3654.1495, 62.9132,3678.0579, 63.2489, 25.0000,  0.9561,  0.0000,  1.0542,  0.0000,  0.0000,4040.0000
4041.0000,  0.0032,  0.0029,1250.0000,  0.0000,274.0000,2978.0000,2865.5325,274.3028,2977.9282,273.9979,2977.0325,274.2901,2977.9329,  0.1172,  0.1403, 10.8859, 13.6543,  0.0059,  0.6708,  0.5313,  0.8415,274.2952,2977.9265,2840.5085, 87.5234, 10.8194, 12.3592,  1.1449,-29.3574, -0.0158,-36.8233, -0.0004, -0.0013, 10.8255, 12.3661,  1.1448, -2.1072, -4.2489,  0.8754,  0.0467,274.3003,2977.9200, 10.8970, 13.6789,  0.0028,925.8965, 25.9633,1584.2205, 39.0252,2150.6184, 52.3297,2756.4932, 78.9165,2971.6101,106.3015,3171.0214,150.6652,3413.7025,221.4159,4206.7407,310.0403,5430.0117,443.0858,6452.6057,620.3426,2995.6854, 65.2693,2906.3624, 63.2888, 25.0000,  0.9559,  0.0000,  1.0539,  0.0000,  0.0000,4041.0000
4042.0000,  0.0033,  0.0028,1250.0000,  0.0000,241.0000,2937.0000,2262.1446,240.9453,2936.8293,240.0360,2936.0309,240.9395,2936.8223,  0.1545,  0.1815, 11.0768, 13.5205,  1.0362,  0.8879,  0.6961,  1.0838,240.9372,2936.8187,2183.9201, 87.5308, 10.8281, 12.3680,  1.1225,-38.8596, -3.6353,-47.4328, -0.0005, -0.0013, 10.8340, 12.3748,  1.1226,  2.7006,  1.0449,  1.1040,  0.0472,240.9352,2936.8152, 11.0859, 13.5331,  1.0316,714.2264, 25.9388,1209.3871, 39.0416,1650.8555, 52.3486,2120.1331, 78.9347,2342.9160,106.1838,2529.8316,150.4992,2861.9133,221.4723,3590.5083,310.0806,5374.5407,443.0293,8127.1698,620.1411,2302.3065, 65.2487,2241.7384, 63.3077, 25.0000,  0.9558,  0.0000,  1.0537,  0.0000,  0.0000,4042.0000
4043.0000,  0.0015,  0.0027,1251.0000,  0.0000,     nan,     nan,     nan,2069.0836,2804.7980,2068.9999,2804.0325,2069.0773,2804.7592,  0.0040,  0.0053, 13.5971, 19.3820,  1.5207,  0.0167,  0.0142,  0.0238,2069.0803,2804.7766,164035.9707,100.7729, 11.0235, 11.8359,  1.1225, -0.8418, -0.0941, -1.1999, -0.0004, -0.0010, 11.0298, 11.8435,  1.1223, -0.5707,  0.0933,  0.0029,  0.2733,2069.0833,2804.7939, 13.6065, 19.3882,  1.5209,41647.7461, 25.9641,76362.1328, 39.0319,108574.4688, 52.3373,148867.5781, 78.9239,166134.7572,106.4190,177280.3487,150.4992,184068.9066,221.6416,187828.1144,310.2015,190814.7876,443.1140,195371.4346,620.2620,173310.4348, 75.2860,143512.0031, 63.1626,     nan,  0.9586,  0.0000,  1.0563,  0.0000,  1.0000,4043.0000
4044.0000,  0.0015,  0.0027,1251.0000,  0.0000,     nan,     nan,     nan,2077.3207,2753.2310,2077.0141,2753.0131,2077.3261,2753.2332,  0.0034,  0.0027, 18.8679, 11.8952,  2.8988,  0.0243,  0.0139,  0.0153,2077.3138,2753.2293,149252.0761, 96.0993, 11.0238, 11.8275,  1.1172, -1.1675, -0.1794, -0.7360, -0.0004, -0.0010, 11.0302, 11.8351,  1.1170,  1.1069,  0.5070,  0.0037,  0.2320,2077.3013,2753.2253, 18.8831, 11.9049,  2.9013,41263.6836, 26.0321,73681.1250, 39.0035,103025.3984, 52.3040,137843.7656, 78.8917,152635.0983,106.3015,162812.5829,150.6652,168411.9135,221.5852,170969.3421,310.2015,173562.6092,443.1704,177737.6750,620.3225,157715.1714, 71.8056,136711.6403, 63.1459,     nan,  0.9585,  0.0000,  1.0563,  0.0000,  1.0000,4044.0000
4045.0000,  0.0014,  0.0027,1251.0000,  0.0000,     nan,     nan,     nan,2124.9509,2787.9992,2124.0573,2788.0075,2124.9424,2788.0159,  0.0044,  0.0049, 12.5213, 14.4919, -0.4606,  0.0267,  0.0203,  0.0309,2124.9502,2787.9984,86237.5558, 91.9721, 11.0401, 11.8500,  1.1011, -1.2282,  0.0452, -1.4215, -0.0004, -0.0010, 11.0464, 11.8575,  1.1011, -0.4137, -1.1759,  0.0108,  0.1286,2124.9580,2787.9808, 12.5334, 14.5161, -0.4672,25253.0859, 25.8457,45602.7148, 39.0541,62544.5117, 52.3632,81933.9297, 78.9487,89766.6027,105.2378,95525.0945,149.8332,98722.0471,220.9638,100679.6185,310.1209,103543.6292,442.7471,108171.9675,620.1008,91131.1963, 68.7245,83651.4130, 63.2023,     nan,  0.9586,  0.0000,  1.0561,  0.0000,  1.0000,4045.0000
4046.0000,  0.0015,  0.0028,1251.0000,  0.0000,     nan,     nan,     nan,2005.5559,2840.2381,2005.0394,2840.0133,2005.5575,2840.2347,  0.0068,  0.0074,  9.6930, 10.3491,  0.9806,  0.0365,  0.0268,  0.0390,2005.5572,2840.2352,41993.2731, 79.1378, 11.0060, 11.8264,  1.1460, -1.4456, -0.1462, -1.5434, -0.0004, -0.0010, 11.0123, 11.8340,  1.1459,     nan,     nan,     nan,     nan,2005.5568,2840.2357,  9.6993, 10.3552,  0.9810,15936.1260, 26.0340,26601.5234, 38.9925,34601.4609, 52.2911,41983.7031, 78.8792,44826.1918,106.3015,46902.9116,150.8310,48193.5109,221.4723,49115.4320,310.3224,50534.6593,443.1704,54112.0773,620.5643,44378.6416, 59.1375,47386.9975, 63.1218,     nan,  0.9586,  0.0000,  1.0565,  0.0000,  0.0000,4046.0000
4047.0000,  0.0015,  0.0027,1251.0000,  0.0000,     nan,     nan,     nan,2012.9592,2742.1123,2012.0327,2742.0092,2012.8949,2742.1218,  0.0212,  0.0190, 17.4288, 13.0070,  0.0272,  0.1487,  0.0908,  0.1110,2012.9562,2742.1159,22803.9715, 97.2637, 11.0048, 11.8068,  1.1384, -7.2303, -0.0113, -5.3960, -0.0004, -0.0010, 11.0110, 11.8143,  1.1383,  0.8500, -0.3667,  0.0253,  0.2208,2013.0197,2742.1098, 17.5559, 13.0201,  0.0222,6154.9512, 25.9443,11199.5801, 39.0450,15636.5635, 52.3525,21081.9785, 78.9385,23308.8865,105.7119,24738.9058,150.3330,25737.9643,221.4723,26451.9728,310.0806,27912.1381,442.9729,30542.6883,620.2016,24142.8308, 72.8139,20723.9460, 63.1093,     nan,  0.9585,  0.0000,  1.0565,  0.0000,  1.0000,4047.0000
4048.0000,  0.0015,  0.0027,1251.0000,  0.0000,     nan,     nan,     nan,2012.8941,2805.6018,2012.0542,2805.0305,2012.8976,2805.6011,  0.0183,  0.0201, 10.3932, 11.7503,  0.5617,  0.1001,  0.0753,  0.1131,2012.8965,2805.6010,17296.0914, 83.2738, 11.0070, 11.8205,  1.1417, -4.1669, -0.2252, -4.7110, -0.0004, -0.0010, 11.0132, 11.8281,  1.1416,     nan,     nan,     nan,     nan,2012.8955,2805.6010, 10.3998, 11.7559,  0.5619,6014.3281, 25.9879,10352.5332, 39.0098,13789.5234, 52.3118,16927.9766, 78.8992,18021.5495,106.4190,18843.3875,150.7481,19775.6729,221.5288,21072.6499,310.0806,23419.9274,443.1422,27177.2814,620.4635,18277.9872, 62.2263,18552.1630, 63.1210,     nan,  0.9586,  0.0000,  1.0565,  0.0000,  0.0000,4048.0000
4049.0000,  0.0014,  0.0028,1251.0000,  0.0000,     nan,     nan,     nan,2143.8646,2836.3930,2143.0549,2836.0264,2143.8646,2836.3914,  0.0184,  0.0193, 10.9363, 11.3364,  1.0867,  0.1038,  0.0751,  0.1076,2143.8652,2836.3910,17580.8958, 83.4425, 11.0484, 11.8664,  1.0958, -4.3312, -0.4304, -4.4896, -0.0004, -0.0010, 11.0547, 11.8740,  1.0957,     nan,     nan,     nan,     nan,2143.8658,2836.3908, 10.9454, 11.3454,  1.0872,6122.3760, 26.0040,10486.7988, 39.0077,13918.0996, 52.3092,17280.8027, 78.8967,18667.6095,106.5364,19732.4736,150.6652,20346.0869,221.5288,21056.7862,310.1612,23241.1434,443.1422,26813.7317,620.5038,18571.9839, 62.3289,18878.9135, 63.2211,     nan,  0.9586,  0.0000,  1.0559,  0.0000,  0.0000,4049.0000
4050.0000,  0.0015,  0.0027,1251.0000,  0.0000,2097.0000,2809.0000,14185.5699,2096.9430,2808.7761,2096.0531,2808.0414,2096.9453,2808.7820,  0.0251,  0.0286, 10.9766, 13.3183,  0.1054,  0.1405,  0.1094,  0.1704,2096.9451,2808.7828,13621.5429, 87.1588, 11.0323, 11.8454,  1.1124, -6.1216, -0.0588, -7.4275, -0.0004, -0.0010, 11.0385, 11.8528,  1.1124, -1.0968, -1.4272,  0.1768,  0.0488,2096.9449,2808.7837, 10.9833, 13.3254,  0.1051,4364.6011, 25.9449,7706.6890, 39.0363,10446.5791, 52.3426,13158.4971, 78.9289,14173.9202,106.3015,14959.7711,150.5822,15634.3839,221.5288,17082.7198,310.0403,19502.1102,442.9447,24207.9401,620.2419,14390.5827, 65.1101,13961.4998, 63.1843,     nan,  0.9586,  0.0000,  1.0562,  0.0000,  0.0000,4050.0000
4051.0000,  0.0015,  0.0027,1251.0000,  0.0000,2002.0000,2769.0000,14265.1644,2001.8177,2768.8348,2001.0498,2768.0489,2001.8194,2768.8331,  0.0253,  0.0280, 10.2468, 11.7256,  0.6262,  0.1376,  0.1043,  0.1575,2001.8188,2768.8326,12349.3854, 82.9212, 11.0026, 11.8096,  1.1434, -5.7052, -0.3487, -6.5286, -0.0004, -0.0010, 11.0088, 11.8171,  1.1433,     nan,     nan,     nan,     nan,2001.8183,2768.8322, 10.2541, 11.7305,  0.6260,4308.1191, 25.9931,7426.7134, 39.0319,9859.1328, 52.3372,12137.0156, 78.9238,12915.8831,106.3015,13492.9907,150.8310,14005.0671,221.6980,14972.8848,310.1209,16500.6081,443.0858,19363.4594,620.1814,13051.3698, 61.9671,13302.2534, 63.1068,     nan,  0.9586,  0.0000,  1.0565,  0.0000,  0.0000,4051.0000
4052.0000,  0.0015,  0.0027,1251.0000,  0.0000,2049.0000,2815.0000,4650.7376,2048.3951,2815.0454,2048.0145,2814.9680,2048.3990,2815.0503,  0.0754,  0.0774, 12.3536, 11.8976,  0.5310,  0.4494,  0.3121,  0.4328,2048.4023,2815.0520,4796.4753, 87.2356, 11.0177, 11.8322,  1.1302,-19.6001, -0.8425,-18.8766, -0.0004, -0.0010, 11.0240, 11.8398,  1.1300,  0.6653, -0.5972,  0.5141,  0.0482,2048.4057,2815.0541, 12.3626, 11.9098,  0.5313,1535.8517, 25.9549,2731.5862, 39.0127,3693.0481, 52.3153,4620.8999, 78.9026,4976.8269,106.5364,5265.1028,150.6652,5702.6105,221.4159,6942.0203,310.0000,9564.7619,443.1704,13907.8328,620.4232,5068.9428, 65.1889,4909.8718, 63.1471,     nan,  0.9586,  0.0000,  1.0563,  0.0000,  0.0000,4052.0000
